subset,role,wid,pid,raw_frames,silent_fraction,n_nonfinite
coveranalysis,train,W_141254,P_341722,20244,0.00454,0
coveranalysis,train,W_11764,P_34180,29654,0.0,0
coveranalysis,train,W_85023,P_341800,26408,0.00197,0
coveranalysis,train,W_141263,P_341813,20147,0.0072,0
coveranalysis,train,W_141263,P_341844,15451,0.0,0
coveranalysis,train,W_34190,P_34191,24736,0.0,0
coveranalysis,train,W_34200,P_34200,17235,0.00586,0
coveranalysis,train,W_141289,P_342081,31401,0.00162,0
coveranalysis,train,W_141289,P_342085,20593,0.0,0
coveranalysis,train,W_141302,P_342229,15637,0.0032,0
coveranalysis,train,W_141302,P_342230,25818,0.01135,0
coveranalysis,train,W_113874,P_342244,16346,0.01756,0
coveranalysis,train,W_141331,P_342459,21240,0.01078,0
coveranalysis,train,W_141358,P_342769,11679,9e-05,0
coveranalysis,train,W_141362,P_342814,17143,0.00257,0
coveranalysis,train,W_141382,P_343049,12723,0.00511,0
coveranalysis,train,W_141382,P_343050,13790,0.06128,0
coveranalysis,train,W_134555,P_343284,13001,0.03131,0
coveranalysis,train,W_123216,P_343377,18555,0.00857,0
coveranalysis,train,W_34341,P_34341,20264,0.0,0
coveranalysis,train,W_121668,P_343560,14832,0.00823,0
coveranalysis,train,W_141465,P_343581,19985,0.01026,0
coveranalysis,train,W_141465,P_343590,26619,0.0,0
coveranalysis,train,W_16976,P_343686,22121,0.02446,0
coveranalysis,train,W_141484,P_343975,20733,0.0,0
coveranalysis,train,W_141484,P_343992,31277,0.01733,0
coveranalysis,train,W_141503,P_344142,26154,0.01109,0
coveranalysis,train,W_141503,P_344143,28248,0.0069,0
coveranalysis,train,W_141547,P_344329,19387,0.01119,0
coveranalysis,train,W_141594,P_344572,30872,0.00227,0
coveranalysis,train,W_141594,P_344574,23439,0.01101,0
coveranalysis,train,W_26050,P_34461,37398,0.00019,0
coveranalysis,train,W_14782,P_344615,10780,0.00566,0
coveranalysis,train,W_34650,P_344679,17675,0.00011,0
coveranalysis,train,W_34650,P_344681,15079,0.0002,0
coveranalysis,train,W_141608,P_344682,13984,0.0,0
coveranalysis,train,W_141608,P_344683,13391,0.00799,0
coveranalysis,train,W_33750,P_344689,15193,0.00013,0
coveranalysis,train,W_141638,P_344903,20853,0.00144,0
coveranalysis,train,W_141638,P_345003,20317,0.01693,0
coveranalysis,train,W_37676,P_345083,21558,0.00162,0
coveranalysis,train,W_141652,P_345097,24213,0.00628,0
coveranalysis,train,W_141652,P_345098,24127,0.02089,0
coveranalysis,train,W_141669,P_345170,18464,0.00536,0
coveranalysis,train,W_141669,P_345173,20724,0.0,0
coveranalysis,train,W_141673,P_345184,16882,0.0,0
coveranalysis,train,W_141673,P_345188,20545,0.00818,0
coveranalysis,train,W_101193,P_345283,14549,0.0,0
coveranalysis,train,W_34531,P_34531,21060,0.02023,0
coveranalysis,train,W_8346,P_345342,15018,0.01531,0
coveranalysis,train,W_141689,P_345349,23801,0.02286,0
coveranalysis,train,W_141689,P_345350,20929,0.01319,0
coveranalysis,train,W_141690,P_345374,20190,0.00555,0
coveranalysis,train,W_141690,P_345375,22545,0.00075,0
coveranalysis,train,W_34531,P_34538,19816,0.0113,0
coveranalysis,train,W_141722,P_345615,19635,0.03927,0
coveranalysis,train,W_131556,P_345789,29862,0.00054,0
coveranalysis,train,W_34583,P_34588,20652,0.0,0
coveranalysis,train,W_43533,P_345911,17969,0.00111,0
coveranalysis,train,W_71095,P_346187,23517,0.0139,0
coveranalysis,train,W_6847,P_34625,26966,0.02051,0
coveranalysis,train,W_10218,P_34629,12595,0.01461,0
coveranalysis,train,W_34637,P_34637,13326,0.02619,0
coveranalysis,train,W_141817,P_346425,10867,0.0,0
coveranalysis,train,W_141817,P_346426,13492,0.00571,0
coveranalysis,train,W_141847,P_346500,22529,4e-05,0
coveranalysis,train,W_141847,P_346501,22110,0.0,0
coveranalysis,train,W_34664,P_34664,22731,0.00809,0
coveranalysis,train,W_114477,P_346702,16902,0.0,0
coveranalysis,train,W_139701,P_346794,22250,0.03892,0
coveranalysis,train,W_34706,P_34707,13187,0.00978,0
coveranalysis,train,W_141974,P_347295,15318,0.00026,0
coveranalysis,train,W_141977,P_347352,38567,0.00036,0
coveranalysis,train,W_141977,P_347353,25278,0.0004,0
coveranalysis,train,W_113689,P_347631,13106,0.00015,0
coveranalysis,train,W_142007,P_347759,11481,0.0,0
coveranalysis,train,W_142007,P_347760,11013,0.00045,0
coveranalysis,train,W_59470,P_347988,20317,0.00162,0
coveranalysis,train,W_114988,P_348248,15594,0.00802,0
coveranalysis,train,W_142066,P_348333,17234,0.06551,0
coveranalysis,train,W_142066,P_348335,17429,0.00964,0
coveranalysis,train,W_142091,P_348457,14459,0.01155,0
coveranalysis,train,W_139130,P_348553,17914,0.01719,0
coveranalysis,train,W_139130,P_348563,17914,0.01719,0
coveranalysis,train,W_142125,P_348685,23579,0.00679,0
coveranalysis,train,W_142125,P_348690,19567,0.00077,0
coveranalysis,train,W_142137,P_348832,18486,0.0,0
coveranalysis,train,W_142144,P_348907,16989,0.01018,0
coveranalysis,train,W_142144,P_348908,18328,0.03126,0
coveranalysis,train,W_114355,P_348913,17298,0.01301,0
coveranalysis,train,W_12947,P_348933,19778,0.0,0
coveranalysis,train,W_27406,P_349027,11633,0.0,0
coveranalysis,train,W_131254,P_349330,10758,0.05103,0
coveranalysis,train,W_124249,P_349411,10585,0.00359,0
coveranalysis,train,W_142200,P_349454,24716,0.01481,0
coveranalysis,train,W_142200,P_349463,17421,0.0,0
coveranalysis,train,W_142206,P_349493,20677,0.00097,0
coveranalysis,train,W_142206,P_349495,21278,0.00503,0
coveranalysis,train,W_142217,P_349543,23334,0.01076,0
coveranalysis,train,W_142217,P_349544,17627,0.0,0
coveranalysis,train,W_142220,P_349556,10735,0.01528,0
coveranalysis,train,W_142220,P_349559,10598,0.00925,0
coveranalysis,train,W_118128,P_349846,18410,0.02727,0
coveranalysis,train,W_34997,P_34998,17991,0.00156,0
coveranalysis,train,W_115595,P_350108,18930,0.00718,0
coveranalysis,train,W_120162,P_350147,19198,0.00021,0
coveranalysis,train,W_57876,P_350159,20151,0.00169,0
coveranalysis,train,W_137028,P_350588,14737,0.0,0
coveranalysis,train,W_83974,P_350682,16761,0.0,0
coveranalysis,train,W_92609,P_350840,17275,0.08324,0
coveranalysis,train,W_142382,P_350872,24127,0.0005,0
coveranalysis,train,W_35096,P_35096,23305,0.00339,0
coveranalysis,train,W_142443,P_351345,16203,6e-05,0
coveranalysis,train,W_142443,P_351359,11054,0.00109,0
coveranalysis,train,W_21044,P_351378,16273,0.02599,0
coveranalysis,train,W_39228,P_351702,20857,0.00058,0
coveranalysis,train,W_69028,P_351705,21369,0.0,0
coveranalysis,train,W_142493,P_351726,31250,0.00275,0
coveranalysis,train,W_35177,P_35177,25627,0.00831,0
coveranalysis,train,W_141872,P_351911,22895,0.0,0
coveranalysis,train,W_39716,P_351922,16293,6e-05,0
coveranalysis,train,W_74422,P_351996,16093,0.0586,0
coveranalysis,train,W_142534,P_352048,16553,0.01389,0
coveranalysis,train,W_142534,P_352049,16031,0.0,0
coveranalysis,train,W_142565,P_352174,25138,0.00481,0
coveranalysis,train,W_142565,P_352175,34835,0.00425,0
coveranalysis,train,W_3856,P_352203,24461,0.00397,0
coveranalysis,train,W_142592,P_352229,13636,0.0264,0
coveranalysis,train,W_142592,P_352230,10805,0.00083,0
coveranalysis,train,W_117449,P_352634,18774,0.00011,0
coveranalysis,train,W_124539,P_352643,15142,0.0,0
coveranalysis,train,W_4439,P_352958,20269,0.00587,0
coveranalysis,train,W_4258,P_35321,18301,0.00421,0
coveranalysis,train,W_35332,P_35332,18093,0.00182,0
coveranalysis,train,W_142760,P_353402,23707,0.00228,0
coveranalysis,train,W_142760,P_353403,23190,0.0392,0
coveranalysis,train,W_142790,P_353512,15278,0.01021,0
coveranalysis,train,W_142790,P_353529,16150,0.00037,0
coveranalysis,train,W_142814,P_353701,22550,0.01849,0
coveranalysis,train,W_142814,P_353702,23918,0.06334,0
coveranalysis,train,W_142792,P_353765,17081,0.0,0
coveranalysis,train,W_142843,P_353866,11551,0.01783,0
coveranalysis,train,W_35399,P_35399,16439,0.04927,0
coveranalysis,train,W_142895,P_354117,14743,0.09828,0
coveranalysis,train,W_142909,P_354169,19979,0.00646,0
coveranalysis,train,W_142909,P_354178,26841,0.01054,0
coveranalysis,train,W_142916,P_354253,20566,0.00258,0
coveranalysis,train,W_142916,P_354254,23582,0.0028,0
coveranalysis,train,W_105215,P_354263,27740,0.00685,0
coveranalysis,train,W_15793,P_35443,15399,0.00013,0
coveranalysis,train,W_142966,P_354455,18647,0.02794,0
coveranalysis,train,W_142968,P_354459,20144,0.00074,0
coveranalysis,train,W_142987,P_354534,21242,0.01262,0
coveranalysis,train,W_142992,P_354551,17678,0.00017,0
coveranalysis,train,W_142992,P_354555,16910,0.0,0
coveranalysis,train,W_143012,P_354717,15725,0.0,0
coveranalysis,train,W_143012,P_354718,27118,0.0,0
coveranalysis,train,W_143028,P_354752,15963,0.00019,0
coveranalysis,train,W_143028,P_354753,21643,0.00457,0
coveranalysis,train,W_143043,P_354793,16217,0.00018,0
coveranalysis,train,W_130213,P_354804,16543,0.00181,0
coveranalysis,train,W_143065,P_354986,17245,0.0,0
coveranalysis,train,W_143065,P_354987,17748,0.02406,0
coveranalysis,train,W_112073,P_355164,15831,0.03323,0
coveranalysis,train,W_124621,P_355291,33050,0.00157,0
coveranalysis,train,W_143161,P_355363,25919,0.02843,0
coveranalysis,train,W_140939,P_355574,10417,0.0,0
coveranalysis,train,W_35565,P_35565,12505,0.02271,0
coveranalysis,train,W_125923,P_355854,16781,0.00894,0
coveranalysis,train,W_143245,P_355995,17366,0.0076,0
coveranalysis,train,W_143252,P_356017,14723,0.01983,0
coveranalysis,train,W_143252,P_356030,15362,0.04954,0
coveranalysis,train,W_143256,P_356069,12410,0.08614,0
coveranalysis,train,W_31406,P_356122,24462,0.00707,0
coveranalysis,train,W_143272,P_356134,24378,0.00353,0
coveranalysis,train,W_143272,P_356135,24290,0.06002,0
coveranalysis,train,W_143284,P_356241,23310,0.0,0
coveranalysis,train,W_143284,P_356242,26554,0.00606,0
coveranalysis,train,W_143308,P_356388,21906,0.0021,0
coveranalysis,train,W_143355,P_356622,16342,0.00086,0
coveranalysis,train,W_143374,P_356718,13706,0.01124,0
coveranalysis,train,W_143398,P_356854,17037,0.04813,0
coveranalysis,train,W_143398,P_356855,14473,0.00055,0
coveranalysis,train,W_143413,P_356965,18005,0.05054,0
coveranalysis,train,W_143492,P_357333,18666,0.0,0
coveranalysis,train,W_35739,P_35739,11757,0.00187,0
coveranalysis,train,W_143492,P_357390,12273,0.00464,0
coveranalysis,train,W_143525,P_357626,16887,0.0,0
coveranalysis,train,W_143525,P_357628,19873,0.0,0
coveranalysis,train,W_143556,P_357855,34383,0.02298,0
coveranalysis,train,W_143556,P_357867,28288,0.00587,0
coveranalysis,train,W_62463,P_357879,30849,0.0058,0
coveranalysis,train,W_126230,P_357898,19806,0.0001,0
coveranalysis,train,W_143308,P_357900,22577,0.01183,0
coveranalysis,train,W_115074,P_358082,13313,0.00886,0
coveranalysis,train,W_35838,P_35838,30048,0.01731,0
coveranalysis,train,W_143627,P_358395,18358,0.0,0
coveranalysis,train,W_143627,P_358396,18961,0.00417,0
coveranalysis,train,W_164686,P_358456,17003,0.0,0
coveranalysis,train,W_35846,P_35846,23635,0.00038,0
coveranalysis,train,W_143639,P_358460,12037,0.01379,0
coveranalysis,train,W_143639,P_358461,12092,8e-05,0
coveranalysis,train,W_143679,P_358771,16469,0.0,0
coveranalysis,train,W_143679,P_358773,17050,6e-05,0
coveranalysis,train,W_34756,P_358910,20333,0.01269,0
coveranalysis,train,W_72173,P_359019,20333,0.03659,0
coveranalysis,train,W_143719,P_359092,17237,0.02605,0
coveranalysis,train,W_143740,P_359239,17209,0.05474,0
coveranalysis,train,W_143740,P_359240,15211,0.0,0
coveranalysis,train,W_129116,P_359258,14951,0.00047,0
coveranalysis,train,W_143753,P_359330,16375,0.02321,0
coveranalysis,train,W_143789,P_359577,25202,0.00048,0
coveranalysis,train,W_143789,P_359578,33859,0.00018,0
coveranalysis,train,W_143791,P_359582,20505,0.00849,0
coveranalysis,train,W_143791,P_359583,19455,0.00252,0
coveranalysis,train,W_143796,P_359592,13705,0.00372,0
coveranalysis,train,W_143796,P_359593,17302,0.00092,0
coveranalysis,train,W_143807,P_359677,18479,0.0,0
coveranalysis,train,W_143807,P_359678,19258,0.00592,0
coveranalysis,train,W_27768,P_359765,16740,0.00078,0
coveranalysis,train,W_143825,P_359771,12925,0.01253,0
coveranalysis,train,W_143825,P_359773,12539,0.00032,0
coveranalysis,train,W_76480,P_359837,19394,0.00877,0
coveranalysis,train,W_143843,P_359840,12932,0.0051,0
coveranalysis,train,W_143843,P_359855,20510,0.02599,0
coveranalysis,train,W_61238,P_359931,11917,0.03373,0
coveranalysis,train,W_6938,P_360190,12654,0.00032,0
coveranalysis,train,W_128088,P_360428,13669,0.0,0
coveranalysis,train,W_143941,P_360461,31415,0.00019,0
coveranalysis,train,W_143941,P_360462,10855,0.0234,0
coveranalysis,train,W_4198,P_360471,18891,0.00021,0
coveranalysis,train,W_36054,P_36054,14201,0.00239,0
coveranalysis,train,W_36054,P_36055,22377,0.01582,0
coveranalysis,train,W_32806,P_36067,22099,0.00036,0
coveranalysis,train,W_83494,P_360710,19388,0.01372,0
coveranalysis,train,W_28178,P_360789,19256,0.004,0
coveranalysis,train,W_144004,P_360910,32933,0.0078,0
coveranalysis,train,W_144004,P_360911,24754,0.00562,0
coveranalysis,train,W_36093,P_36093,18885,0.02579,0
coveranalysis,train,W_12184,P_36105,36306,0.00146,0
coveranalysis,train,W_133166,P_361107,15041,0.0,0
coveranalysis,train,W_20397,P_361169,18913,0.00016,0
coveranalysis,train,W_144049,P_361173,23156,0.00078,0
coveranalysis,train,W_144049,P_361174,29774,0.00309,0
coveranalysis,train,W_36123,P_36123,17651,0.003,0
coveranalysis,train,W_36123,P_36124,21884,0.0,0
coveranalysis,train,W_144074,P_361425,21756,5e-05,0
coveranalysis,train,W_144074,P_361430,16887,0.0,0
coveranalysis,train,W_144084,P_361529,11894,0.00555,0
coveranalysis,train,W_76538,P_361650,16626,0.0065,0
coveranalysis,train,W_144084,P_361654,11332,0.02021,0
coveranalysis,train,W_141331,P_361737,22702,0.0052,0
coveranalysis,train,W_144111,P_361803,13402,0.0,0
coveranalysis,train,W_144111,P_361860,14413,0.0,0
coveranalysis,train,W_101628,P_361929,14734,0.00109,0
coveranalysis,train,W_144133,P_361978,13569,0.00118,0
coveranalysis,train,W_58738,P_362046,10857,0.03611,0
coveranalysis,train,W_144149,P_362143,18247,0.0131,0
coveranalysis,train,W_144149,P_362144,18158,0.01267,0
coveranalysis,train,W_36215,P_36215,15178,0.00896,0
coveranalysis,train,W_144151,P_362163,19178,0.00063,0
coveranalysis,train,W_36215,P_36217,15635,0.00275,0
coveranalysis,train,W_144157,P_362202,17660,0.00057,0
coveranalysis,train,W_144157,P_362203,19720,0.02399,0
coveranalysis,train,W_144158,P_362204,12514,0.00975,0
coveranalysis,train,W_7073,P_362555,28176,0.0,0
coveranalysis,train,W_144208,P_362711,11793,0.00687,0
coveranalysis,train,W_36293,P_36293,18123,0.0,0
coveranalysis,train,W_36293,P_36294,19660,0.00046,0
coveranalysis,train,W_82144,P_362941,20769,0.02484,0
coveranalysis,train,W_144241,P_363031,13329,0.0012,0
coveranalysis,train,W_144244,P_363035,21447,0.00233,0
coveranalysis,train,W_36304,P_36305,22764,9e-05,0
coveranalysis,train,W_41910,P_363206,13487,0.0,0
coveranalysis,train,W_144217,P_363458,11923,0.00881,0
coveranalysis,train,W_144217,P_363484,14030,0.03165,0
coveranalysis,train,W_144295,P_363580,17059,0.06108,0
coveranalysis,train,W_144295,P_363584,13946,0.00022,0
coveranalysis,train,W_72804,P_363657,25178,0.0,0
coveranalysis,train,W_36368,P_36369,18395,0.00603,0
coveranalysis,train,W_122238,P_363923,19663,0.01551,0
coveranalysis,train,W_41970,P_363989,12377,0.0059,0
coveranalysis,train,W_24947,P_364043,11413,0.01078,0
coveranalysis,train,W_144349,P_364089,13615,0.0,0
coveranalysis,train,W_6482,P_364114,28262,0.00333,0
coveranalysis,train,W_107922,P_364215,11552,0.00043,0
coveranalysis,train,W_62376,P_364300,13744,0.00713,0
coveranalysis,train,W_144392,P_364411,23797,0.01151,0
coveranalysis,train,W_12184,P_364429,19218,0.00453,0
coveranalysis,train,W_28879,P_364488,14561,0.00055,0
coveranalysis,train,W_122298,P_364516,18593,0.01113,0
coveranalysis,train,W_67660,P_364530,11694,0.02651,0
coveranalysis,train,W_36441,P_36454,13398,0.06449,0
coveranalysis,train,W_144349,P_364547,12272,0.0,0
coveranalysis,train,W_36722,P_364593,13946,0.00803,0
coveranalysis,train,W_13309,P_364594,14645,0.00717,0
coveranalysis,train,W_144412,P_364638,16105,0.00621,0
coveranalysis,train,W_144412,P_364639,26087,0.00498,0
coveranalysis,train,W_114938,P_364761,14996,0.0,0
coveranalysis,train,W_57735,P_364821,13928,0.00014,0
coveranalysis,train,W_127202,P_364875,15870,0.0,0
coveranalysis,train,W_108453,P_364954,15072,0.01546,0
coveranalysis,train,W_119750,P_364955,14490,0.00131,0
coveranalysis,train,W_129391,P_365083,23350,0.00377,0
coveranalysis,train,W_144471,P_365204,12523,0.00248,0
coveranalysis,train,W_144472,P_365206,15819,0.02415,0
coveranalysis,train,W_144472,P_365208,10377,0.01918,0
coveranalysis,train,W_957,P_365217,18449,0.031,0
coveranalysis,train,W_144470,P_365222,11129,0.00063,0
coveranalysis,train,W_130864,P_365229,23005,0.06242,0
coveranalysis,train,W_26609,P_365250,14740,0.0,0
coveranalysis,train,W_957,P_365366,29153,0.04744,0
coveranalysis,train,W_144512,P_365429,18303,0.02568,0
coveranalysis,train,W_90279,P_365741,12921,0.02314,0
coveranalysis,train,W_123916,P_365744,11744,0.00026,0
coveranalysis,train,W_134488,P_365801,33473,0.01556,0
coveranalysis,train,W_144544,P_365802,22109,0.0,0
coveranalysis,train,W_144544,P_365803,26135,0.01997,0
coveranalysis,train,W_144545,P_365804,19930,0.02032,0
coveranalysis,train,W_3712,P_365834,12326,0.00349,0
coveranalysis,train,W_144555,P_365901,20876,0.0,0
coveranalysis,train,W_131391,P_366341,22366,0.00022,0
coveranalysis,train,W_108819,P_366414,26687,0.04785,0
coveranalysis,train,W_144674,P_366765,16170,0.00019,0
coveranalysis,train,W_3667,P_3668,14481,0.0076,0
coveranalysis,train,W_144699,P_366954,23686,0.0122,0
coveranalysis,train,W_144699,P_366955,18695,0.00957,0
coveranalysis,train,W_144724,P_367026,14404,0.0,0
coveranalysis,train,W_144732,P_367036,12501,0.00152,0
coveranalysis,train,W_144732,P_367047,18290,0.00853,0
coveranalysis,train,W_144724,P_367080,14657,0.00027,0
coveranalysis,train,W_144738,P_367115,15165,0.006,0
coveranalysis,train,W_144744,P_367155,16816,0.02474,0
coveranalysis,train,W_144744,P_367156,16591,0.01127,0
coveranalysis,train,W_117426,P_367222,20163,5e-05,0
coveranalysis,train,W_135389,P_367252,16026,0.00387,0
coveranalysis,train,W_144844,P_367667,19874,0.00709,0
coveranalysis,train,W_144844,P_367668,18863,0.00027,0
coveranalysis,train,W_119349,P_367744,22139,0.0,0
coveranalysis,train,W_144870,P_367813,12765,0.02679,0
coveranalysis,train,W_144870,P_367816,13467,0.05681,0
coveranalysis,train,W_144918,P_368058,12702,0.00024,0
coveranalysis,train,W_131537,P_368187,13477,0.0,0
coveranalysis,train,W_115887,P_368210,13826,0.00759,0
coveranalysis,train,W_144967,P_368252,23699,0.0,0
coveranalysis,train,W_144967,P_368253,13827,0.0034,0
coveranalysis,train,W_130075,P_368351,30237,0.01356,0
coveranalysis,train,W_5334,P_368363,10855,0.00249,0
coveranalysis,train,W_145045,P_368552,30403,0.00819,0
coveranalysis,train,W_145057,P_368662,14992,0.01021,0
coveranalysis,train,W_145057,P_368672,15105,0.0,0
coveranalysis,train,W_4198,P_368819,24127,0.00991,0
coveranalysis,train,W_2799,P_369016,20684,0.0,0
coveranalysis,train,W_43520,P_369163,22472,0.00227,0
coveranalysis,train,W_32188,P_369395,14477,0.0163,0
coveranalysis,train,W_145169,P_369415,21440,0.00033,0
coveranalysis,train,W_145169,P_369427,18446,0.0,0
coveranalysis,train,W_145199,P_369634,11269,0.00053,0
coveranalysis,train,W_145208,P_369695,27174,0.01064,0
coveranalysis,train,W_78293,P_369774,15937,0.0005,0
coveranalysis,train,W_125129,P_369821,18042,0.02018,0
coveranalysis,train,W_140791,P_369907,14129,0.00092,0
coveranalysis,train,W_145242,P_369966,28542,0.00396,0
coveranalysis,train,W_145242,P_369967,15014,0.01652,0
coveranalysis,train,W_145243,P_369972,17912,0.01887,0
coveranalysis,train,W_145243,P_369974,13735,0.00415,0
coveranalysis,train,W_145264,P_370118,12537,0.00271,0
coveranalysis,train,W_145266,P_370125,19350,0.0,0
coveranalysis,train,W_145278,P_370198,19402,0.00278,0
