query_pid,query_wid,n_rel,s1_rel_ranks,s1_first,s1_ap,s1_top1,cov_K5,hyb_first_K5,hyb_ap_K5,hyb_top1_K5,rr_first_K5,rr_ap_K5,hub_first_K5,hub_ap_K5,hub_top1_K5,cov_K10,hyb_first_K10,hyb_ap_K10,hyb_top1_K10,rr_first_K10,rr_ap_K10,hub_first_K10,hub_ap_K10,hub_top1_K10,cov_K20,hyb_first_K20,hyb_ap_K20,hyb_top1_K20,rr_first_K20,rr_ap_K20,hub_first_K20,hub_ap_K20,hub_top1_K20,cov_K30,hyb_first_K30,hyb_ap_K30,hyb_top1_K30,rr_first_K30,rr_ap_K30,hub_first_K30,hub_ap_K30,hub_top1_K30,cov_K50,hyb_first_K50,hyb_ap_K50,hyb_top1_K50,rr_first_K50,rr_ap_K50,hub_first_K50,hub_ap_K50,hub_top1_K50,cov_K100,hyb_first_K100,hyb_ap_K100,hyb_top1_K100,rr_first_K100,rr_ap_K100,hub_first_K100,hub_ap_K100,hub_top1_K100,cov_K200,hyb_first_K200,hyb_ap_K200,hyb_top1_K200,rr_first_K200,rr_ap_K200,hub_first_K200,hub_ap_K200,hub_top1_K200,cov_K500,hyb_first_K500,hyb_ap_K500,hyb_top1_K500,rr_first_K500,rr_ap_K500,hub_first_K500,hub_ap_K500,hub_top1_K500
P_14963,W_3177,12,5;31;38;220;462;764;1274;1305;2179;2648;2856;3318,5,0.03394341254153294,P_92137,1,1,0.10061008,P_265281,1,0.10061008,1,0.10061008,P_265281,1,1,0.10061008,P_265281,1,0.10061008,1,0.10061008,P_265281,1,1,0.10061008,P_265281,1,0.10061008,1,0.10061008,P_265281,1,1,0.10061008,P_265281,1,0.10061008,1,0.10061008,P_265281,3,1,0.25532145,P_265281,1,0.25532145,1,0.25532145,P_219553,3,1,0.25532145,P_265281,1,0.25532145,1,0.25532145,P_219553,3,1,0.25532145,P_265281,1,0.25532145,1,0.25532145,P_219553,5,1,0.33823138,P_265281,1,0.33859181,1,0.33814908,P_219553
P_149688,W_6464,12,14;37;42;48;67;74;75;90;93;171;218;1325,14,0.06941197869179336,P_288943,0,14,0.06941198,P_16560,14,0.06941198,14,0.06941198,P_16560,0,14,0.06941198,P_16560,14,0.06941198,14,0.06941198,P_16560,1,3,0.09123738,P_63096,2,0.10512626,1,0.14679293,P_613023,1,3,0.09123738,P_63096,2,0.10512626,1,0.14679293,P_613023,4,2,0.23494716,P_63096,1,0.31411382,1,0.36272493,P_613023,9,2,0.35638703,P_63096,1,0.43876099,1,0.47280249,P_39871,10,1,0.3844107,P_39871,1,0.40563304,1,0.46150735,P_39871,11,1,0.37655047,P_39871,1,0.31760762,1,0.44370184,P_39871
P_14970,W_14969,12,1;5;7;16;22;23;26;45;140;334;599;1777,1,0.26108874970280643,P_292769,2,1,0.31108875,P_376367,1,0.31108875,1,0.28331097,P_376367,3,1,0.32537446,P_376367,1,0.33787446,1,0.28926335,P_376367,4,1,0.36466018,P_415737,1,0.37259669,1,0.35407817,P_376367,7,1,0.33988453,P_415737,1,0.34666036,1,0.42097216,P_376367,8,1,0.29883412,P_415737,2,0.25927594,1,0.42460297,P_376367,8,2,0.22585432,P_740230,2,0.21002672,1,0.39401819,P_376367,9,2,0.22158003,P_740230,2,0.19522412,1,0.45416228,P_376367,10,2,0.20079557,P_740230,2,0.16747323,1,0.43235648,P_376367
P_149738,W_5515,12,7;8;9;14;15;29;45;91;95;100;317;1294,7,0.1695260848597607,P_157733,0,7,0.16952608,P_722720,7,0.16952608,7,0.16952608,P_157733,3,1,0.35901021,P_112416,1,0.35901021,1,0.35901021,P_625876,5,1,0.42280753,P_112416,1,0.42547847,1,0.45028005,P_625876,6,1,0.47867359,P_112416,1,0.49530974,1,0.5193482,P_625876,7,1,0.49001619,P_112416,1,0.51475418,1,0.52721857,P_625876,10,1,0.50224656,P_112416,1,0.52223012,1,0.53516327,P_625876,10,1,0.47383807,P_112416,1,0.45663104,1,0.50701982,P_625876,11,1,0.46294179,P_112416,1,0.43314993,1,0.4986277,P_625876
P_1498,W_954,12,2;8;10;16;97;262;311;532;713;1394;1730;2559,2,0.12023640191666936,P_746245,1,1,0.16190307,P_11953,1,0.16190307,1,0.16190307,P_11953,3,1,0.2827364,P_11959,1,0.2827364,1,0.2827364,P_757978,4,1,0.3452364,P_11959,1,0.3452364,1,0.3452364,P_757978,4,1,0.3452364,P_11959,1,0.3452364,1,0.3452364,P_757978,4,1,0.3452364,P_11959,1,0.3452364,1,0.3452364,P_757978,5,1,0.27717824,P_11959,2,0.23776627,1,0.31534563,P_757978,5,1,0.27341723,P_11959,2,0.19207723,2,0.21855525,P_12864,7,1,0.30177866,P_11959,2,0.23328151,2,0.22359686,P_12864
P_150054,W_5438,12,24;42;139;261;270;467;555;1487;1712;2557;3934;4348,24,0.015856420276889528,P_474446,0,24,0.01585642,P_474446,24,0.01585642,24,0.01585642,P_474446,0,24,0.01585642,P_474446,24,0.01585642,24,0.01585642,P_474446,0,24,0.01585642,P_474446,24,0.01585642,24,0.01585642,P_474446,1,22,0.01617208,P_474446,19,0.01677016,26,0.01558933,P_474446,2,33,0.01456439,P_474446,30,0.01481691,37,0.01454417,P_474446,2,55,0.01178295,P_600535,55,0.0117626,66,0.01178827,P_600535,3,100,0.01001532,P_568102,106,0.0099659,121,0.01000454,P_600535,6,45,0.00985215,P_568102,21,0.01165169,26,0.01086981,P_600535
P_1501,W_594,12,31;34;38;41;361;368;370;398;403;1412;2070;8407,31,0.031076681126014073,P_34086,0,31,0.03107668,P_34086,31,0.03107668,31,0.03107668,P_98752,0,31,0.03107668,P_289485,31,0.03107668,31,0.03107668,P_289485,0,31,0.03107668,P_289485,31,0.03107668,31,0.03107668,P_289485,0,31,0.03107668,P_289485,31,0.03107668,31,0.03107668,P_289485,4,1,0.27498122,P_396524,1,0.27961085,1,0.29581456,P_648558,4,1,0.24488863,P_396524,1,0.24741388,1,0.28908055,P_648558,4,1,0.23794419,P_396524,1,0.23562937,1,0.28099974,P_648558,9,1,0.31715849,P_396524,1,0.29787276,1,0.37007542,P_648558
P_150105,W_7253,12,20;31;684;707;740;800;899;1093;1424;1608;5630;9101,20,0.014144481567111287,P_493209,0,20,0.01414448,P_493209,20,0.01414448,20,0.01414448,P_493209,0,20,0.01414448,P_446757,20,0.01414448,20,0.01414448,P_131288,1,1,0.09331115,P_435650,1,0.09331115,1,0.09331115,P_435650,1,2,0.05164448,P_408973,2,0.05164448,1,0.09331115,P_435650,2,2,0.0879348,P_408973,2,0.07960147,1,0.12960147,P_435650,2,4,0.04924433,P_214467,4,0.04058632,1,0.12126814,P_435650,2,5,0.03408865,P_214467,6,0.0254348,1,0.11571258,P_435650,2,6,0.02245861,P_214467,20,0.01080066,1,0.10876814,P_435650
P_150129,W_5162,12,38;47;81;92;158;300;331;1067;1575;1853;2283;3117,38,0.0207878798986033,P_155536,0,38,0.02078788,P_155536,38,0.02078788,38,0.02078788,P_155536,0,38,0.02078788,P_155536,38,0.02078788,38,0.02078788,P_155536,0,38,0.02078788,P_155536,38,0.02078788,38,0.02078788,P_214048,0,38,0.02078788,P_155536,38,0.02078788,38,0.02078788,P_214048,2,4,0.06921546,P_155536,3,0.08449324,4,0.06365991,P_214048,4,7,0.04926455,P_155536,7,0.05220927,6,0.05025838,P_29670,5,10,0.05224555,P_155536,10,0.05579188,7,0.05330799,P_29670,7,10,0.05139522,P_155536,12,0.04648094,9,0.04160188,P_29670
P_150158,W_399,12,1;2;3;4;28;47;82;129;142;284;722;11957,1,0.38070358026277445,P_308296,4,1,0.38070358,P_308296,1,0.38070358,1,0.38070358,P_308296,4,1,0.38070358,P_308296,1,0.38070358,1,0.38070358,P_308296,4,1,0.38070358,P_308296,1,0.38070358,1,0.38070358,P_308296,5,1,0.44915596,P_308296,1,0.44915596,1,0.44915596,P_308296,6,1,0.521851,P_308296,1,0.521851,1,0.521851,P_308296,7,1,0.59807051,P_308296,1,0.59807051,1,0.59807051,P_308296,9,1,0.66565116,P_308296,1,0.67379171,1,0.61270316,P_308296,10,1,0.65945895,P_308296,1,0.65299458,1,0.60471767,P_308296
P_150193,W_35389,12,93;165;205;217;249;478;493;663;1181;1770;3449;4425,93,0.011167547457198876,P_590349,0,93,0.01116755,P_251106,93,0.01116755,93,0.01116755,P_251106,0,93,0.01116755,P_251106,93,0.01116755,93,0.01116755,P_251106,0,93,0.01116755,P_251106,93,0.01116755,93,0.01116755,P_580987,0,93,0.01116755,P_474446,93,0.01116755,93,0.01116755,P_474446,0,93,0.01116755,P_474446,93,0.01116755,93,0.01116755,P_474446,1,36,0.0125863,P_269006,36,0.0125863,38,0.01246447,P_474446,2,61,0.01173862,P_269006,65,0.01173392,64,0.01160514,P_474446,7,40,0.01282271,P_269006,32,0.01353348,45,0.01414798,P_474446
P_150194,W_35389,12,159;486;594;877;1034;1275;1390;1457;1921;2607;6445;7736,159,0.004321920503083223,P_573629,0,159,0.00432192,P_573629,159,0.00432192,159,0.00432192,P_573629,0,159,0.00432192,P_663921,159,0.00432192,159,0.00432192,P_573629,0,159,0.00432192,P_663921,159,0.00432192,159,0.00432192,P_573629,0,159,0.00432192,P_663921,159,0.00432192,159,0.00432192,P_573629,0,159,0.00432192,P_663921,159,0.00432192,159,0.00432192,P_573629,0,159,0.00432192,P_768496,159,0.00432192,159,0.00432192,P_573629,1,26,0.00700294,P_151846,23,0.007421,26,0.00700294,P_573629,2,45,0.00580424,P_151846,54,0.00553399,47,0.00567119,P_573629
P_150198,W_882,12,217;337;395;669;680;717;1272;1313;1931;2087;3385;6175,217,0.0055066284628412865,P_757180,0,217,0.00550663,P_553548,217,0.00550663,217,0.00550663,P_757180,0,217,0.00550663,P_43978,217,0.00550663,217,0.00550663,P_38772,0,217,0.00550663,P_43978,217,0.00550663,217,0.00550663,P_697878,0,217,0.00550663,P_43978,217,0.00550663,217,0.00550663,P_697878,0,217,0.00550663,P_195138,217,0.00550663,217,0.00550663,P_697878,0,217,0.00550663,P_478290,217,0.00550663,217,0.00550663,P_697878,0,217,0.00550663,P_478290,217,0.00550663,217,0.00550663,P_487499,3,74,0.00734308,P_478290,47,0.00843202,7,0.02180992,P_752633
P_150244,W_35389,12,144;154;343;480;724;883;1260;1376;1720;2701;6402;8029,144,0.0061857863030509745,P_766961,0,144,0.00618579,P_72560,144,0.00618579,144,0.00618579,P_766961,0,144,0.00618579,P_169573,144,0.00618579,144,0.00618579,P_766961,0,144,0.00618579,P_169573,144,0.00618579,144,0.00618579,P_766961,0,144,0.00618579,P_169573,144,0.00618579,144,0.00618579,P_766961,0,144,0.00618579,P_169573,144,0.00618579,144,0.00618579,P_766961,0,144,0.00618579,P_169573,144,0.00618579,144,0.00618579,P_452835,2,21,0.00991759,P_525282,15,0.01159554,25,0.00914022,P_120078,4,45,0.00830274,P_147562,48,0.00844151,54,0.00739997,P_343346
P_150246,W_35389,12,94;116;187;379;466;547;891;932;1963;4868;5074;5301,94,0.008640483708222473,P_677214,0,94,0.00864048,P_677214,94,0.00864048,94,0.00864048,P_115139,0,94,0.00864048,P_776726,94,0.00864048,94,0.00864048,P_776726,0,94,0.00864048,P_567864,94,0.00864048,94,0.00864048,P_567864,0,94,0.00864048,P_567864,94,0.00864048,94,0.00864048,P_567864,0,94,0.00864048,P_567864,94,0.00864048,94,0.00864048,P_567864,1,5,0.02442063,P_567864,5,0.02442063,1,0.09108729,P_150247,3,7,0.02320701,P_567864,10,0.02049052,1,0.09924551,P_150247,5,1,0.10445827,P_150193,1,0.0985635,1,0.18194726,P_150193
P_150247,W_35389,12,38;73;87;163;182;315;361;381;582;3729;3922;5776,38,0.01855597038906959,P_306196,0,38,0.01855597,P_132049,38,0.01855597,38,0.01855597,P_132049,0,38,0.01855597,P_768496,38,0.01855597,38,0.01855597,P_768496,0,38,0.01855597,P_768496,38,0.01855597,38,0.01855597,P_768496,0,38,0.01855597,P_768496,38,0.01855597,38,0.01855597,P_768496,1,2,0.05802965,P_768496,2,0.05802965,1,0.09969632,P_35389,3,2,0.06423415,P_768496,2,0.06696612,1,0.11643655,P_35389,5,2,0.12760747,P_768496,2,0.16234938,1,0.24405144,P_292776,8,3,0.13151107,P_768496,2,0.12750559,1,0.29356447,P_292776
P_150454,W_42521,12,60;92;148;171;271;487;503;1254;1951;2456;3000;5531,60,0.012304618004766737,P_630461,0,60,0.01230462,P_391869,60,0.01230462,60,0.01230462,P_408551,0,60,0.01230462,P_391869,60,0.01230462,60,0.01230462,P_408551,0,60,0.01230462,P_391869,60,0.01230462,60,0.01230462,P_62587,0,60,0.01230462,P_121824,60,0.01230462,60,0.01230462,P_121824,0,60,0.01230462,P_121824,60,0.01230462,60,0.01230462,P_121824,2,45,0.01410064,P_121824,41,0.01446999,40,0.01473357,P_121824,4,72,0.0148525,P_230985,64,0.01537389,1,0.09938671,P_767837,6,127,0.0114068,P_230985,131,0.01130745,1,0.09782565,P_767837
P_150621,W_54816,12,380;881;882;1112;1192;1976;2186;3473;3544;3979;5654;6771,380,0.0027839536915715314,P_9183,0,380,0.00278395,P_9183,380,0.00278395,380,0.00278395,P_9183,0,380,0.00278395,P_9183,380,0.00278395,380,0.00278395,P_9183,0,380,0.00278395,P_9183,380,0.00278395,380,0.00278395,P_9183,0,380,0.00278395,P_9183,380,0.00278395,380,0.00278395,P_9183,0,380,0.00278395,P_9183,380,0.00278395,380,0.00278395,P_9183,0,380,0.00278395,P_422929,380,0.00278395,380,0.00278395,P_9183,0,380,0.00278395,P_422929,380,0.00278395,380,0.00278395,P_476697,1,113,0.00330212,P_433869,100,0.00339799,181,0.00302506,P_476697
P_150629,W_82877,12,33;39;41;203;326;1408;2795;2796;3127;5473;5858;7236,33,0.01730551621390724,P_617129,0,33,0.01730552,P_150621,33,0.01730552,33,0.01730552,P_617129,0,33,0.01730552,P_81125,33,0.01730552,33,0.01730552,P_81125,0,33,0.01730552,P_761973,33,0.01730552,33,0.01730552,P_435864,0,33,0.01730552,P_761973,33,0.01730552,33,0.01730552,P_435864,3,1,0.22107587,P_82880,1,0.22107587,1,0.2544092,P_82880,3,1,0.21274253,P_82880,1,0.20679015,1,0.2544092,P_82880,3,1,0.20679015,P_82880,1,0.1919092,1,0.2544092,P_82880,5,1,0.35565571,P_432676,1,0.30957728,1,0.41815571,P_432676
P_150730,W_32202,12,1;2;3;4;7;11;13;14;27;62;165;654,1,0.5791057763386854,P_251547,4,1,0.57910578,P_32202,1,0.57910578,1,0.57910578,P_233428,5,1,0.58902641,P_32202,1,0.57910578,1,0.6029153,P_233428,8,1,0.67250196,P_32202,1,0.66883896,1,0.69224264,P_289084,9,1,0.64161761,P_32202,1,0.6250625,1,0.70941436,P_289084,9,1,0.62090426,P_32202,1,0.59043646,1,0.6721315,P_289084,10,1,0.59005116,P_32202,1,0.5583857,1,0.68056044,P_289084,11,1,0.57197686,P_32202,1,0.52422912,1,0.64692535,P_289084,11,1,0.54216422,P_32202,1,0.45795891,1,0.61535428,P_289084
P_150853,W_5231,12,31;325;577;741;998;1071;1162;1599;1607;2952;4571;9615,31,0.006940947466093524,P_330661,0,31,0.00694095,P_185957,31,0.00694095,31,0.00694095,P_248154,0,31,0.00694095,P_92195,31,0.00694095,31,0.00694095,P_248154,0,31,0.00694095,P_376143,31,0.00694095,31,0.00694095,P_376143,0,31,0.00694095,P_376143,31,0.00694095,31,0.00694095,P_376143,1,9,0.01351203,P_441278,7,0.01615754,5,0.02091944,P_376143,1,19,0.00863874,P_441278,19,0.00863874,14,0.01020516,P_376143,1,35,0.00663373,P_442204,43,0.00619076,24,0.007725,P_376143,2,14,0.01277876,P_442204,11,0.01316756,25,0.01157779,P_32053
P_150902,W_23142,12,1;9;15;20;27;124;344;497;824;854;1386;7743,1,0.16036317897326638,P_758321,1,1,0.16036318,P_758321,1,0.16036318,1,0.16036318,P_758321,2,1,0.22517799,P_758321,1,0.22517799,1,0.22517799,P_758321,4,1,0.32279704,P_30045,1,0.35851133,1,0.35851133,P_30045,5,1,0.35696812,P_30045,1,0.40260304,1,0.42641256,P_30045,5,1,0.34524373,P_30045,1,0.36807923,1,0.42641256,P_30045,5,1,0.33613478,P_30045,1,0.33712685,1,0.42641256,P_30045,6,1,0.40571364,P_30045,1,0.37189721,1,0.50571364,P_30045,8,1,0.4616906,P_30045,1,0.43530015,1,0.6372919,P_30045
P_150964,W_4884,12,30;209;636;793;1039;1241;1705;3002;3051;3193;4440;9054,30,0.006580498558225692,P_354918,0,30,0.0065805,P_128709,30,0.0065805,30,0.0065805,P_128709,0,30,0.0065805,P_128709,30,0.0065805,30,0.0065805,P_128709,0,30,0.0065805,P_128709,30,0.0065805,30,0.0065805,P_197418,1,26,0.00700785,P_379504,26,0.00700785,5,0.02046939,P_197418,1,44,0.00569666,P_379504,44,0.00569666,9,0.01306198,P_290848,1,89,0.00473905,P_415535,91,0.00471847,15,0.00935828,P_541006,1,178,0.00427089,P_415535,182,0.0042606,29,0.00667628,P_541006,2,428,0.00355308,P_415535,447,0.00354406,63,0.00606414,P_541006
P_15103,W_1130,12,9;23;53;126;177;319;503;569;1195;4708;7020;9848,9,0.031157663013085948,P_290247,0,9,0.03115766,P_201445,9,0.03115766,9,0.03115766,P_201445,1,1,0.10523174,P_38873,1,0.10523174,1,0.10523174,P_38873,1,1,0.10523174,P_38873,1,0.10523174,1,0.10523174,P_38873,2,1,0.18131869,P_38873,1,0.18131869,1,0.18131869,P_38873,2,1,0.18131869,P_38873,1,0.18131869,1,0.18131869,P_38873,3,1,0.25993505,P_38873,1,0.25993505,1,0.25993505,P_35139,5,1,0.42160216,P_38873,1,0.42160216,1,0.42160216,P_35139,6,1,0.42644502,P_38873,1,0.42728114,1,0.49146333,P_35139
P_151056,W_4762,12,2;3;27;124;149;199;291;2514;2522;8465;10532;11944,2,0.11731498845544173,P_530402,2,3,0.08120388,P_654877,3,0.08120388,1,0.13675943,P_444300,2,4,0.05759277,P_654877,4,0.05759277,1,0.12425943,P_444300,2,6,0.04439832,P_10758,7,0.04125679,2,0.0721761,P_10758,3,8,0.03844132,P_10758,11,0.03560041,2,0.07016322,P_10758,3,10,0.02936676,P_10758,17,0.02580325,2,0.06248079,P_10758,3,20,0.0198987,P_10758,34,0.0180703,3,0.04359455,P_10758,6,1,0.12068827,P_424081,1,0.1198724,1,0.23627933,P_424081,7,1,0.11664367,P_424081,1,0.11545923,1,0.2233491,P_424081
P_1511,W_662,12,703;759;1169;2404;2893;2958;8870;10432;10576;10812;11244;11850,703,0.0014472754617658988,P_402877,0,703,0.00144728,P_406553,703,0.00144728,703,0.00144728,P_406553,0,703,0.00144728,P_406553,703,0.00144728,703,0.00144728,P_406553,0,703,0.00144728,P_406553,703,0.00144728,703,0.00144728,P_43294,0,703,0.00144728,P_406553,703,0.00144728,703,0.00144728,P_43294,0,703,0.00144728,P_406553,703,0.00144728,703,0.00144728,P_43294,0,703,0.00144728,P_406553,703,0.00144728,703,0.00144728,P_43294,0,703,0.00144728,P_406553,703,0.00144728,703,0.00144728,P_43294,0,703,0.00144728,P_72963,703,0.00144728,703,0.00144728,P_72963
P_151133,W_9263,12,59;354;580;710;790;791;894;1191;1401;2538;2892;3432,59,0.006627562546232525,P_141976,0,59,0.00662756,P_132663,59,0.00662756,59,0.00662756,P_141976,0,59,0.00662756,P_141976,59,0.00662756,59,0.00662756,P_141976,0,59,0.00662756,P_193069,59,0.00662756,59,0.00662756,P_141976,0,59,0.00662756,P_193069,59,0.00662756,59,0.00662756,P_141976,0,59,0.00662756,P_193069,59,0.00662756,59,0.00662756,P_141976,1,22,0.00900301,P_775027,22,0.00900301,28,0.00819132,P_420363,1,44,0.00710907,P_768496,49,0.00691581,56,0.00670323,P_768496,2,72,0.00747406,P_768496,95,0.00727168,78,0.00737033,P_407864
P_151148,W_6394,12,3;5;6;8;25;50;218;397;719;4607;5059;7961,3,0.17699702040458065,P_49613,2,1,0.28255258,P_151245,1,0.28255258,1,0.28255258,P_151245,4,1,0.36588591,P_151245,1,0.36588591,1,0.36588591,P_151245,4,1,0.36588591,P_151245,1,0.36588591,1,0.36588591,P_151245,5,1,0.43255258,P_151245,1,0.43255258,1,0.43255258,P_151245,6,1,0.50588591,P_151245,1,0.50588591,1,0.50588591,P_151245,6,1,0.50588591,P_151245,1,0.50588591,1,0.50588591,P_151245,6,1,0.50588591,P_151245,1,0.50588591,1,0.50588591,P_151245,8,1,0.51720384,P_151245,1,0.52274609,1,0.59140009,P_151245
P_151153,W_3928,12,1;2;3;4;5;6;7;9;10;27;2450;2862,1,0.7639951606079189,P_153025,5,1,0.76399516,P_107595,1,0.76399516,1,0.76399516,P_153025,9,1,0.78158775,P_107595,1,0.78158775,1,0.78158775,P_153025,9,1,0.78158775,P_107595,1,0.78158775,1,0.78158775,P_153025,10,1,0.83405689,P_107595,1,0.83405689,1,0.83405689,P_153025,10,1,0.83405689,P_107595,1,0.83405689,1,0.83405689,P_153025,10,1,0.83405689,P_107595,1,0.83405689,1,0.83405689,P_153025,10,1,0.83405689,P_107595,1,0.83405689,1,0.83405689,P_122654,10,1,0.83405689,P_107595,1,0.83405689,1,0.83405689,P_122654
P_151165,W_21025,12,93;114;128;209;320;395;543;761;863;1503;3235;5620,93,0.012309095210303232,P_33215,0,93,0.0123091,P_115482,93,0.0123091,93,0.0123091,P_33215,0,93,0.0123091,P_50289,93,0.0123091,93,0.0123091,P_50289,0,93,0.0123091,P_50289,93,0.0123091,93,0.0123091,P_50289,0,93,0.0123091,P_50289,93,0.0123091,93,0.0123091,P_50289,0,93,0.0123091,P_50289,93,0.0123091,93,0.0123091,P_50289,1,50,0.0130797,P_50289,43,0.01335102,56,0.01290113,P_56820,3,62,0.01443668,P_50289,59,0.0147923,87,0.01303313,P_56820,6,125,0.01263588,P_663309,114,0.01240699,194,0.00999295,P_56820
P_151245,W_6394,12,1;2;9;26;48;57;113;353;687;6355;7146;7856,1,0.23324666019370796,P_436358,2,1,0.23324666,P_436358,1,0.23324666,1,0.23324666,P_436358,3,1,0.28880222,P_436358,1,0.28880222,1,0.28880222,P_436358,3,1,0.28880222,P_436358,1,0.28880222,1,0.28880222,P_436358,4,1,0.35931504,P_436358,1,0.35931504,1,0.35931504,P_436358,5,1,0.43396781,P_436358,1,0.43396781,1,0.43396781,P_436358,6,1,0.50852922,P_436358,1,0.50852922,1,0.50852922,P_436358,7,1,0.50876821,P_436358,1,0.50897595,1,0.52218418,P_436358,8,1,0.50900972,P_436358,1,0.50930569,1,0.53768288,P_436358
P_151354,W_4158,12,25;111;768;1184;2235;2308;2902;3678;3878;4288;4799;5750,25,0.006979886262284772,P_5534,0,25,0.00697989,P_461510,25,0.00697989,25,0.00697989,P_461510,0,25,0.00697989,P_461510,25,0.00697989,25,0.00697989,P_461510,0,25,0.00697989,P_461510,25,0.00697989,25,0.00697989,P_461510,1,11,0.01122231,P_461510,10,0.01197989,13,0.01005681,P_461510,1,16,0.00885489,P_307314,15,0.00920211,19,0.00803252,P_550976,1,22,0.00743443,P_307314,23,0.00726974,22,0.00743443,P_550976,2,27,0.00631372,P_9768,32,0.00581079,29,0.00621766,P_550976,2,32,0.0054495,P_9768,41,0.00482107,32,0.0055505,P_550976
P_151356,W_52851,12,3;4;5;6;22;23;28;34;36;100;772;1351,3,0.2872139520167361,P_340486,3,1,0.34276951,P_64284,1,0.34276951,2,0.31499173,P_340486,4,2,0.25903935,P_347799,2,0.2645949,3,0.2566584,P_347799,4,2,0.23880125,P_347799,2,0.23880125,3,0.24237268,P_340486,7,2,0.28469261,P_347799,2,0.28866511,3,0.31111876,P_340486,9,2,0.23949865,P_347799,4,0.21246527,3,0.29068295,P_340486,10,4,0.16104763,P_457436,7,0.13427283,3,0.21648243,P_347799,10,4,0.12535523,P_457436,10,0.08697796,3,0.17215073,P_347799,10,4,0.10122816,P_457436,16,0.05006312,5,0.13410942,P_347799
P_151399,W_6031,12,715;771;789;867;1701;1939;2585;2660;3021;4370;6096;7856,715,0.0027297695068371577,P_21720,0,715,0.00272977,P_392275,715,0.00272977,715,0.00272977,P_392275,0,715,0.00272977,P_401110,715,0.00272977,715,0.00272977,P_401110,0,715,0.00272977,P_401110,715,0.00272977,715,0.00272977,P_401110,0,715,0.00272977,P_401110,715,0.00272977,715,0.00272977,P_401110,0,715,0.00272977,P_401110,715,0.00272977,715,0.00272977,P_401110,0,715,0.00272977,P_401110,715,0.00272977,715,0.00272977,P_401110,0,715,0.00272977,P_401110,715,0.00272977,715,0.00272977,P_401110,0,715,0.00272977,P_113976,715,0.00272977,715,0.00272977,P_401110
P_1515,W_662,12,884;906;955;1101;1501;2619;3616;8286;9472;11289;12574;13046,884,0.001855597295035584,P_130543,0,884,0.0018556,P_130543,884,0.0018556,884,0.0018556,P_130543,0,884,0.0018556,P_481038,884,0.0018556,884,0.0018556,P_130543,0,884,0.0018556,P_162352,884,0.0018556,884,0.0018556,P_130543,0,884,0.0018556,P_162352,884,0.0018556,884,0.0018556,P_130543,0,884,0.0018556,P_162352,884,0.0018556,884,0.0018556,P_265913,0,884,0.0018556,P_162352,884,0.0018556,884,0.0018556,P_265913,0,884,0.0018556,P_162352,884,0.0018556,884,0.0018556,P_265913,0,884,0.0018556,P_762197,884,0.0018556,884,0.0018556,P_792241
P_151500,W_20036,12,121;224;249;885;938;961;1151;2682;3056;3618;4275;8965,121,0.005335010571830923,P_121851,0,121,0.00533501,P_121851,121,0.00533501,121,0.00533501,P_121851,0,121,0.00533501,P_121851,121,0.00533501,121,0.00533501,P_442190,0,121,0.00533501,P_121851,121,0.00533501,121,0.00533501,P_442190,0,121,0.00533501,P_134258,121,0.00533501,121,0.00533501,P_442190,0,121,0.00533501,P_134258,121,0.00533501,121,0.00533501,P_442190,0,121,0.00533501,P_134258,121,0.00533501,121,0.00533501,P_471838,1,159,0.00517041,P_134258,157,0.00517709,152,0.00519455,P_421343,3,14,0.00983601,P_548176,16,0.00908423,36,0.00630065,P_421343
P_151512,W_59319,12,960;1794;2002;2111;2341;3325;3449;3808;4049;5291;8836;8903,960,0.0016938447616865774,P_84384,0,960,0.00169384,P_548893,960,0.00169384,960,0.00169384,P_548893,0,960,0.00169384,P_548893,960,0.00169384,960,0.00169384,P_548893,0,960,0.00169384,P_756521,960,0.00169384,960,0.00169384,P_756521,0,960,0.00169384,P_756521,960,0.00169384,960,0.00169384,P_756521,0,960,0.00169384,P_756521,960,0.00169384,960,0.00169384,P_756521,0,960,0.00169384,P_756521,960,0.00169384,960,0.00169384,P_756521,0,960,0.00169384,P_756521,960,0.00169384,960,0.00169384,P_756521,0,960,0.00169384,P_756521,960,0.00169384,960,0.00169384,P_768496
P_151604,W_6031,12,16;96;184;439;501;1030;1101;1929;2785;3485;4021;5625,16,0.012169139473792537,P_94007,0,16,0.01216914,P_94007,16,0.01216914,16,0.01216914,P_94007,0,16,0.01216914,P_94007,16,0.01216914,16,0.01216914,P_94007,1,4,0.02779414,P_38489,4,0.02779414,7,0.01886557,P_38489,1,6,0.0208497,P_38489,6,0.0208497,9,0.01622007,P_38489,1,15,0.01251636,P_38489,15,0.01251636,18,0.01159044,P_38489,2,32,0.00954707,P_506553,35,0.00932386,41,0.00915115,P_506553,3,54,0.00777322,P_506553,66,0.00753402,78,0.00834295,P_506553,4,138,0.00555042,P_506553,186,0.00540483,187,0.0062302,P_506553
